run_id,model,problem_id,sample,generated_code_path,raw_response_path,prompt_path,generated_code_sha256,raw_response_sha256
p6__gpt-5-nano__s5,GPT-5 Nano,6,5,gpt5_nano/original_outputs/generated_code/p6__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p6__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p6_prompt.txt,4911238d14adb16866a94a5e368779d3e2da9b85c486ce4eef53be5b2aef3964,4911238d14adb16866a94a5e368779d3e2da9b85c486ce4eef53be5b2aef3964
p6__gpt-5-nano__s6,GPT-5 Nano,6,6,gpt5_nano/original_outputs/generated_code/p6__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p6__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p6_prompt.txt,5ad0d740527b680ecd010ee088500ca240432221181a79d2769463990a6b0e69,5ad0d740527b680ecd010ee088500ca240432221181a79d2769463990a6b0e69
p6__gpt-5-nano__s7,GPT-5 Nano,6,7,gpt5_nano/original_outputs/generated_code/p6__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p6__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p6_prompt.txt,3522144c3f9e995f9932a01696d543572c6705728427a11ff184e7d30d149210,3522144c3f9e995f9932a01696d543572c6705728427a11ff184e7d30d149210
p6__gpt-5-nano__s8,GPT-5 Nano,6,8,gpt5_nano/original_outputs/generated_code/p6__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p6__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p6_prompt.txt,cca787e935432e372529ddf340c7b10b55f7c8692b2a37723180ad7c9f522d2d,cca787e935432e372529ddf340c7b10b55f7c8692b2a37723180ad7c9f522d2d
p6__gpt-5-nano__s9,GPT-5 Nano,6,9,gpt5_nano/original_outputs/generated_code/p6__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p6__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p6_prompt.txt,aab9c137493afcb93916b49c252e833104ee23444da8a269c6dce40847f45f89,aab9c137493afcb93916b49c252e833104ee23444da8a269c6dce40847f45f89
p7__gpt-5-nano__s0,GPT-5 Nano,7,0,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,1332253030d78f433e54aa90fc3fbdc5c5d951c9ebbfbd6fb9a999c133992c1c,1332253030d78f433e54aa90fc3fbdc5c5d951c9ebbfbd6fb9a999c133992c1c
p7__gpt-5-nano__s1,GPT-5 Nano,7,1,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,405c6b091aad1ce83dc4a2df1b9ee7953bb44fb3ceef76616c72ce34cdb3467c,405c6b091aad1ce83dc4a2df1b9ee7953bb44fb3ceef76616c72ce34cdb3467c
p7__gpt-5-nano__s2,GPT-5 Nano,7,2,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,890666eb4e1605a7b9f0b1be1c1f588b7b9ea99952becafd21972e5d01baf795,890666eb4e1605a7b9f0b1be1c1f588b7b9ea99952becafd21972e5d01baf795
p7__gpt-5-nano__s3,GPT-5 Nano,7,3,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
p7__gpt-5-nano__s4,GPT-5 Nano,7,4,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,49f2c4425362435fed20d6b997c3a3968a5b3f763319130818ce7c6e22d85b96,49f2c4425362435fed20d6b997c3a3968a5b3f763319130818ce7c6e22d85b96
p7__gpt-5-nano__s5,GPT-5 Nano,7,5,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
p7__gpt-5-nano__s6,GPT-5 Nano,7,6,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,d458ca30a00d373d9b6a7f756682ce901e85c20957342dbd7cd6827da084d921,d458ca30a00d373d9b6a7f756682ce901e85c20957342dbd7cd6827da084d921
p7__gpt-5-nano__s7,GPT-5 Nano,7,7,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,234583ddc4a04b7416ad8cb44f96ba6215c78b16d93d3fd93cf964d322338f4d,234583ddc4a04b7416ad8cb44f96ba6215c78b16d93d3fd93cf964d322338f4d
p7__gpt-5-nano__s8,GPT-5 Nano,7,8,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,41bb159606dd44f8f727822ffbf92d206814fabd297a2cf0f593c70717d72ab7,41bb159606dd44f8f727822ffbf92d206814fabd297a2cf0f593c70717d72ab7
p7__gpt-5-nano__s9,GPT-5 Nano,7,9,gpt5_nano/original_outputs/generated_code/p7__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p7__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p7_prompt.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
p8__gpt-5-nano__s0,GPT-5 Nano,8,0,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,ef2a034012a6e093b38bd26596209648d920a586960bca5894b310535c5ef9a7,ef2a034012a6e093b38bd26596209648d920a586960bca5894b310535c5ef9a7
p8__gpt-5-nano__s1,GPT-5 Nano,8,1,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,8fde43f2a57d0841b0697edf8d6c97bbb4ed712aac2d8e4fd39e01339fce911e,8fde43f2a57d0841b0697edf8d6c97bbb4ed712aac2d8e4fd39e01339fce911e
p8__gpt-5-nano__s2,GPT-5 Nano,8,2,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,c15c91f9dcdd558b348117419e633101406a34e520d3fd3eac6b80fa991b5877,c15c91f9dcdd558b348117419e633101406a34e520d3fd3eac6b80fa991b5877
p8__gpt-5-nano__s3,GPT-5 Nano,8,3,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,b87f55649ddfe6c6a07888dd84ab923c957a9fc3f221cb6903a7fe989c29b09d,b87f55649ddfe6c6a07888dd84ab923c957a9fc3f221cb6903a7fe989c29b09d
p8__gpt-5-nano__s4,GPT-5 Nano,8,4,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,66a4e7f46a6fe14f9b74ccf26b128f08259013f10a8b9934be2fe31042408490,66a4e7f46a6fe14f9b74ccf26b128f08259013f10a8b9934be2fe31042408490
p8__gpt-5-nano__s5,GPT-5 Nano,8,5,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,80f52cbdc6255f488d685c472a3d7d1e29b78e33646c9b68c7d3dfb0843e2845,80f52cbdc6255f488d685c472a3d7d1e29b78e33646c9b68c7d3dfb0843e2845
p8__gpt-5-nano__s6,GPT-5 Nano,8,6,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,7f2806e344b9ab2739ccf22ef2e958e2669e095759c05242bc5e3b69cf23c043,7f2806e344b9ab2739ccf22ef2e958e2669e095759c05242bc5e3b69cf23c043
p8__gpt-5-nano__s7,GPT-5 Nano,8,7,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,52aae1245d72b61c7084abb760dedd22989f5fb2c95d36b579391dd4d6f58717,52aae1245d72b61c7084abb760dedd22989f5fb2c95d36b579391dd4d6f58717
p8__gpt-5-nano__s8,GPT-5 Nano,8,8,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,cfa79ed15d7a6df2ffd04099558997c88af2562ed6f2c53a76b4fa4f3c131053,cfa79ed15d7a6df2ffd04099558997c88af2562ed6f2c53a76b4fa4f3c131053
p8__gpt-5-nano__s9,GPT-5 Nano,8,9,gpt5_nano/original_outputs/generated_code/p8__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p8__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p8_prompt.txt,026245d372593101f88ec38c6f422b2b08b4d99d31f2ec16e40b0b71d80835b8,026245d372593101f88ec38c6f422b2b08b4d99d31f2ec16e40b0b71d80835b8
p9__gpt-5-nano__s0,GPT-5 Nano,9,0,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,0addd5f6090d977e28a08ce44651011de83e77ae6ac22668a5bb4110cd5f1716,0addd5f6090d977e28a08ce44651011de83e77ae6ac22668a5bb4110cd5f1716
p9__gpt-5-nano__s1,GPT-5 Nano,9,1,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,d9179e12fa6302accf6e708efb1c657b012c9ca06a13d69dc373118b463b8fe6,d9179e12fa6302accf6e708efb1c657b012c9ca06a13d69dc373118b463b8fe6
p9__gpt-5-nano__s2,GPT-5 Nano,9,2,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,f3c3728f85e7fe4a423d8685c350268a2ea2fcd9a94220a0f509f2c2f6945515,f3c3728f85e7fe4a423d8685c350268a2ea2fcd9a94220a0f509f2c2f6945515
p9__gpt-5-nano__s3,GPT-5 Nano,9,3,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,f99410fcdbb7541a21a256254aeaf436713f05e948232fd9cf998488b0020771,f99410fcdbb7541a21a256254aeaf436713f05e948232fd9cf998488b0020771
p9__gpt-5-nano__s4,GPT-5 Nano,9,4,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,e9a3c3e8c00c9566ba194941e2f073533ee24de70e186064c1c8ba6dde22af42,e9a3c3e8c00c9566ba194941e2f073533ee24de70e186064c1c8ba6dde22af42
p9__gpt-5-nano__s5,GPT-5 Nano,9,5,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,1b54024aa67708d1c2fd31e905db6d2674c1291ab3211ae561eab2c0b38bfdb1,1b54024aa67708d1c2fd31e905db6d2674c1291ab3211ae561eab2c0b38bfdb1
p9__gpt-5-nano__s6,GPT-5 Nano,9,6,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,25ece00488789aeb8eb4d1f766f76dbbbbf4cfa8d514a0fda2f7874c4fea6435,25ece00488789aeb8eb4d1f766f76dbbbbf4cfa8d514a0fda2f7874c4fea6435
p9__gpt-5-nano__s7,GPT-5 Nano,9,7,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,78dac83858ba7959276ae798e9496c42d150a6006e63d96b76e8ca57db7a7c71,78dac83858ba7959276ae798e9496c42d150a6006e63d96b76e8ca57db7a7c71
p9__gpt-5-nano__s8,GPT-5 Nano,9,8,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,83899a514a04e122f0a4c77b0bf2dd5fb33af2d15206b8249191c6363a3f5578,83899a514a04e122f0a4c77b0bf2dd5fb33af2d15206b8249191c6363a3f5578
p9__gpt-5-nano__s9,GPT-5 Nano,9,9,gpt5_nano/original_outputs/generated_code/p9__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p9__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p9_prompt.txt,e3c1253081c9548d4cce4b6d36e02658b30f8c1abaa0999556c55692cffb51fb,e3c1253081c9548d4cce4b6d36e02658b30f8c1abaa0999556c55692cffb51fb
p10__gpt-5-nano__s0,GPT-5 Nano,10,0,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,01e36bf65e9e1ca90c92dde0fdbfd2acd28f96af20fd763c1bd158bc26897610,01e36bf65e9e1ca90c92dde0fdbfd2acd28f96af20fd763c1bd158bc26897610
p10__gpt-5-nano__s1,GPT-5 Nano,10,1,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,8669fefb19fe9616a616a4eb5523e404f32e3f89175bd2240e3c501a4ddde095,8669fefb19fe9616a616a4eb5523e404f32e3f89175bd2240e3c501a4ddde095
p10__gpt-5-nano__s2,GPT-5 Nano,10,2,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,16983717cbc2df6bc0e59c36c18cc923dc2dbf2c53c932a0b8523730f94e045f,16983717cbc2df6bc0e59c36c18cc923dc2dbf2c53c932a0b8523730f94e045f
p10__gpt-5-nano__s3,GPT-5 Nano,10,3,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,d38df1d031757e1744cb25f86057f9a30cd4c9e56e693f5d2b0e7f3e89d14d65,d38df1d031757e1744cb25f86057f9a30cd4c9e56e693f5d2b0e7f3e89d14d65
p10__gpt-5-nano__s4,GPT-5 Nano,10,4,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,54687cdd36c98e22a4f048f11819e4c343671988a3d3373759924121dc3fd9c7,54687cdd36c98e22a4f048f11819e4c343671988a3d3373759924121dc3fd9c7
p10__gpt-5-nano__s5,GPT-5 Nano,10,5,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,f2628c735567bf162718496fb6a9c73516fef598671486cd95c01cbab5210bc7,f2628c735567bf162718496fb6a9c73516fef598671486cd95c01cbab5210bc7
p10__gpt-5-nano__s6,GPT-5 Nano,10,6,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,c5bc722eee16378d3b1d3a6c11d90dc3c0c558faa9bffbbefe059d23459b8539,c5bc722eee16378d3b1d3a6c11d90dc3c0c558faa9bffbbefe059d23459b8539
p10__gpt-5-nano__s7,GPT-5 Nano,10,7,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,deeead32c1baa7e8575d59af683650cf153d2c5c87bf4a772f0153be19c7ac21,deeead32c1baa7e8575d59af683650cf153d2c5c87bf4a772f0153be19c7ac21
p10__gpt-5-nano__s8,GPT-5 Nano,10,8,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,dca18cfdda47fe24973dafa5ee6061350335381ff76496dfc46bd93bc2a3391e,dca18cfdda47fe24973dafa5ee6061350335381ff76496dfc46bd93bc2a3391e
p10__gpt-5-nano__s9,GPT-5 Nano,10,9,gpt5_nano/original_outputs/generated_code/p10__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p10__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p10_prompt.txt,1eb0305076f31d5e4ed5df41cd7493dd6ff457ab71c15ba03613e16b2475836c,1eb0305076f31d5e4ed5df41cd7493dd6ff457ab71c15ba03613e16b2475836c
p11__gpt-5-nano__s0,GPT-5 Nano,11,0,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,79fb9e7bb302331590469cee31ee1f9cac2e3047f4c1c0227b0ad140ded9f861,79fb9e7bb302331590469cee31ee1f9cac2e3047f4c1c0227b0ad140ded9f861
p11__gpt-5-nano__s1,GPT-5 Nano,11,1,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,6e4f425c902c6f1b6fc5afa9d145a175049ec214e542563308a9aabd2dd2c127,6e4f425c902c6f1b6fc5afa9d145a175049ec214e542563308a9aabd2dd2c127
p11__gpt-5-nano__s2,GPT-5 Nano,11,2,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,4aa5191b6e29bca42b61ed551659a6f655d5e38efa7e0fdc29d67af9d2f84c9e,4aa5191b6e29bca42b61ed551659a6f655d5e38efa7e0fdc29d67af9d2f84c9e
p11__gpt-5-nano__s3,GPT-5 Nano,11,3,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,cce368a206f6018f6c20e171a9afd66ab2b90e7cf092d6af3566478d21f1ee64,cce368a206f6018f6c20e171a9afd66ab2b90e7cf092d6af3566478d21f1ee64
p11__gpt-5-nano__s4,GPT-5 Nano,11,4,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,9121cc18f657d26ba64a98b0747b26e235402b9945168176cc1df2e7fdea2e22,9121cc18f657d26ba64a98b0747b26e235402b9945168176cc1df2e7fdea2e22
p11__gpt-5-nano__s5,GPT-5 Nano,11,5,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,3af898247b0cde4e64455f2523b8759d0c69c339726fa319dcb86297e14d7781,3af898247b0cde4e64455f2523b8759d0c69c339726fa319dcb86297e14d7781
p11__gpt-5-nano__s6,GPT-5 Nano,11,6,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,e2b9912370a592975a1eb7278485265a93e8700c42b1b99114c6bba66c55cba1,e2b9912370a592975a1eb7278485265a93e8700c42b1b99114c6bba66c55cba1
p11__gpt-5-nano__s7,GPT-5 Nano,11,7,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,7cc2c208585dd3a6933cc7aa842efe98c7d23a1083be3423e98fe335977336f1,7cc2c208585dd3a6933cc7aa842efe98c7d23a1083be3423e98fe335977336f1
p11__gpt-5-nano__s8,GPT-5 Nano,11,8,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,7bd4ea81b130195393f075a09e393f06637fc6874e3c612bfcab9842610c2cfd,7bd4ea81b130195393f075a09e393f06637fc6874e3c612bfcab9842610c2cfd
p11__gpt-5-nano__s9,GPT-5 Nano,11,9,gpt5_nano/original_outputs/generated_code/p11__gpt-5-nano__s9.py,gpt5_nano/original_outputs/responses/p11__gpt-5-nano__s9_raw.txt,gpt5_nano/original_outputs/prompts/p11_prompt.txt,c50edbe01544e50bea6c13fe3e657617cfe6699466f172daad28b414062e1b58,c50edbe01544e50bea6c13fe3e657617cfe6699466f172daad28b414062e1b58
p12__gpt-5-nano__s0,GPT-5 Nano,12,0,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s0.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s0_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,5539d31056810294c41f89dd52d5f8193ea37bb3c007acfb3e7a7e36af596eab,5539d31056810294c41f89dd52d5f8193ea37bb3c007acfb3e7a7e36af596eab
p12__gpt-5-nano__s1,GPT-5 Nano,12,1,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s1.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s1_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,98a2a7097b443841b3d517dd7a8719ed4aa27a292a16c571d890e966def2c9a6,98a2a7097b443841b3d517dd7a8719ed4aa27a292a16c571d890e966def2c9a6
p12__gpt-5-nano__s2,GPT-5 Nano,12,2,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s2.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s2_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,20da8a57236ae3c18df2faa57f46dc28c9a53ffb2afb3caed06c8f443339f0c9,20da8a57236ae3c18df2faa57f46dc28c9a53ffb2afb3caed06c8f443339f0c9
p12__gpt-5-nano__s3,GPT-5 Nano,12,3,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s3.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s3_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,737c9189b6fba022030d337cd4018aeaf0abb163305d3d582c0c9e401a0f3d60,737c9189b6fba022030d337cd4018aeaf0abb163305d3d582c0c9e401a0f3d60
p12__gpt-5-nano__s4,GPT-5 Nano,12,4,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s4.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s4_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,f0094aab672e71ea8d43ef9da05da463daee68c2fb723edc79632507cd300743,f0094aab672e71ea8d43ef9da05da463daee68c2fb723edc79632507cd300743
p12__gpt-5-nano__s5,GPT-5 Nano,12,5,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s5.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s5_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,19fbd6a2eceb52c96752b2796bd1645fd791fddaf98a3c19718aaf15c4eb09b1,19fbd6a2eceb52c96752b2796bd1645fd791fddaf98a3c19718aaf15c4eb09b1
p12__gpt-5-nano__s6,GPT-5 Nano,12,6,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s6.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s6_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,56944d4ba9e113b896623f62b492de744fe1632b304de55a4017ce404b2d6b89,56944d4ba9e113b896623f62b492de744fe1632b304de55a4017ce404b2d6b89
p12__gpt-5-nano__s7,GPT-5 Nano,12,7,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s7.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s7_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,2c8c726c7fe4203c05183545e1a7d0037bb5dab8bee1bfc5ae5f8d005c10e23c,2c8c726c7fe4203c05183545e1a7d0037bb5dab8bee1bfc5ae5f8d005c10e23c
p12__gpt-5-nano__s8,GPT-5 Nano,12,8,gpt5_nano/original_outputs/generated_code/p12__gpt-5-nano__s8.py,gpt5_nano/original_outputs/responses/p12__gpt-5-nano__s8_raw.txt,gpt5_nano/original_outputs/prompts/p12_prompt.txt,776f513b3463d315432cb46359798d80a8a30687c3db03c2293c35a3a0763848,776f513b3463d315432cb46359798d80a8a30687c3db03c2293c35a3a0763848
