run_id,model,problem_id,sample,final_verdict,source_final_label
p36__llama3.3_70b__s9,llama3.3:70b,36,9,silent,silent_bug
p37__llama3.3_70b__s0,llama3.3:70b,37,0,loud,loud_bug
p37__llama3.3_70b__s1,llama3.3:70b,37,1,loud,loud_bug
p37__llama3.3_70b__s2,llama3.3:70b,37,2,code_failure,code_failure
p37__llama3.3_70b__s3,llama3.3:70b,37,3,code_failure,code_failure
p37__llama3.3_70b__s4,llama3.3:70b,37,4,code_failure,code_failure
p37__llama3.3_70b__s5,llama3.3:70b,37,5,code_failure,code_failure
p37__llama3.3_70b__s6,llama3.3:70b,37,6,code_failure,code_failure
p37__llama3.3_70b__s7,llama3.3:70b,37,7,code_failure,code_failure
p37__llama3.3_70b__s8,llama3.3:70b,37,8,code_failure,code_failure
p37__llama3.3_70b__s9,llama3.3:70b,37,9,code_failure,code_failure
p38__llama3.3_70b__s0,llama3.3:70b,38,0,code_failure,code_failure
p38__llama3.3_70b__s1,llama3.3:70b,38,1,code_failure,code_failure
p38__llama3.3_70b__s2,llama3.3:70b,38,2,code_failure,code_failure
p38__llama3.3_70b__s3,llama3.3:70b,38,3,code_failure,code_failure
p38__llama3.3_70b__s4,llama3.3:70b,38,4,code_failure,code_failure
p38__llama3.3_70b__s5,llama3.3:70b,38,5,code_failure,code_failure
p38__llama3.3_70b__s6,llama3.3:70b,38,6,code_failure,code_failure
p38__llama3.3_70b__s7,llama3.3:70b,38,7,correct,correct
p38__llama3.3_70b__s8,llama3.3:70b,38,8,code_failure,code_failure
p38__llama3.3_70b__s9,llama3.3:70b,38,9,code_failure,code_failure
p39__llama3.3_70b__s0,llama3.3:70b,39,0,correct,correct
p39__llama3.3_70b__s1,llama3.3:70b,39,1,correct,correct
p39__llama3.3_70b__s2,llama3.3:70b,39,2,correct,correct
p39__llama3.3_70b__s3,llama3.3:70b,39,3,correct,correct
p39__llama3.3_70b__s4,llama3.3:70b,39,4,loud,loud_bug
p39__llama3.3_70b__s5,llama3.3:70b,39,5,correct,correct
p39__llama3.3_70b__s6,llama3.3:70b,39,6,correct,correct
p39__llama3.3_70b__s7,llama3.3:70b,39,7,correct,correct
p39__llama3.3_70b__s8,llama3.3:70b,39,8,loud,loud_bug
p39__llama3.3_70b__s9,llama3.3:70b,39,9,code_failure,code_failure
p40__llama3.3_70b__s0,llama3.3:70b,40,0,code_failure,code_failure
p40__llama3.3_70b__s1,llama3.3:70b,40,1,code_failure,code_failure
p40__llama3.3_70b__s2,llama3.3:70b,40,2,code_failure,code_failure
p40__llama3.3_70b__s3,llama3.3:70b,40,3,code_failure,code_failure
p40__llama3.3_70b__s4,llama3.3:70b,40,4,code_failure,code_failure
p40__llama3.3_70b__s5,llama3.3:70b,40,5,code_failure,code_failure
p40__llama3.3_70b__s6,llama3.3:70b,40,6,code_failure,code_failure
p40__llama3.3_70b__s7,llama3.3:70b,40,7,code_failure,code_failure
p40__llama3.3_70b__s8,llama3.3:70b,40,8,code_failure,code_failure
p40__llama3.3_70b__s9,llama3.3:70b,40,9,code_failure,code_failure
p41__llama3.3_70b__s0,llama3.3:70b,41,0,code_failure,code_failure
p41__llama3.3_70b__s1,llama3.3:70b,41,1,code_failure,code_failure
p41__llama3.3_70b__s2,llama3.3:70b,41,2,code_failure,code_failure
p41__llama3.3_70b__s3,llama3.3:70b,41,3,code_failure,code_failure
p41__llama3.3_70b__s4,llama3.3:70b,41,4,code_failure,code_failure
p41__llama3.3_70b__s5,llama3.3:70b,41,5,code_failure,code_failure
p41__llama3.3_70b__s6,llama3.3:70b,41,6,code_failure,code_failure
p41__llama3.3_70b__s7,llama3.3:70b,41,7,code_failure,code_failure
p41__llama3.3_70b__s8,llama3.3:70b,41,8,code_failure,code_failure
p41__llama3.3_70b__s9,llama3.3:70b,41,9,code_failure,code_failure
p1__gpt-5-nano__s0,gpt-5-nano,1,0,silent,silent_bug
p1__gpt-5-nano__s1,gpt-5-nano,1,1,correct,correct
p1__gpt-5-nano__s2,gpt-5-nano,1,2,silent,silent_bug
p1__gpt-5-nano__s3,gpt-5-nano,1,3,loud,loud_bug
p1__gpt-5-nano__s4,gpt-5-nano,1,4,correct,correct
p1__gpt-5-nano__s5,gpt-5-nano,1,5,correct,correct
p1__gpt-5-nano__s6,gpt-5-nano,1,6,correct,correct
p1__gpt-5-nano__s7,gpt-5-nano,1,7,correct,correct
p1__gpt-5-nano__s8,gpt-5-nano,1,8,loud,loud_bug
p1__gpt-5-nano__s9,gpt-5-nano,1,9,silent,silent_bug
p2__gpt-5-nano__s0,gpt-5-nano,2,0,correct,correct
p2__gpt-5-nano__s1,gpt-5-nano,2,1,correct,correct
p2__gpt-5-nano__s2,gpt-5-nano,2,2,correct,correct
p2__gpt-5-nano__s3,gpt-5-nano,2,3,correct,correct
p2__gpt-5-nano__s4,gpt-5-nano,2,4,correct,correct
p2__gpt-5-nano__s5,gpt-5-nano,2,5,loud,loud_bug
p2__gpt-5-nano__s6,gpt-5-nano,2,6,correct,correct
p2__gpt-5-nano__s7,gpt-5-nano,2,7,correct,correct
p2__gpt-5-nano__s8,gpt-5-nano,2,8,code_failure,code_failure
p2__gpt-5-nano__s9,gpt-5-nano,2,9,correct,correct
p3__gpt-5-nano__s0,gpt-5-nano,3,0,correct,correct
p3__gpt-5-nano__s1,gpt-5-nano,3,1,correct,correct
p3__gpt-5-nano__s2,gpt-5-nano,3,2,correct,correct
p3__gpt-5-nano__s3,gpt-5-nano,3,3,loud,loud_bug
p3__gpt-5-nano__s4,gpt-5-nano,3,4,correct,correct
p3__gpt-5-nano__s5,gpt-5-nano,3,5,correct,correct
p3__gpt-5-nano__s6,gpt-5-nano,3,6,correct,correct
p3__gpt-5-nano__s7,gpt-5-nano,3,7,correct,correct
p3__gpt-5-nano__s8,gpt-5-nano,3,8,correct,correct
p3__gpt-5-nano__s9,gpt-5-nano,3,9,correct,correct
p4__gpt-5-nano__s0,gpt-5-nano,4,0,loud,loud_bug
p4__gpt-5-nano__s1,gpt-5-nano,4,1,loud,loud_bug
p4__gpt-5-nano__s2,gpt-5-nano,4,2,loud,loud_bug
p4__gpt-5-nano__s3,gpt-5-nano,4,3,loud,loud_bug
p4__gpt-5-nano__s4,gpt-5-nano,4,4,loud,loud_bug
p4__gpt-5-nano__s5,gpt-5-nano,4,5,loud,loud_bug
p4__gpt-5-nano__s6,gpt-5-nano,4,6,loud,loud_bug
p4__gpt-5-nano__s7,gpt-5-nano,4,7,loud,loud_bug
p4__gpt-5-nano__s8,gpt-5-nano,4,8,loud,loud_bug
p4__gpt-5-nano__s9,gpt-5-nano,4,9,loud,loud_bug
p5__gpt-5-nano__s0,gpt-5-nano,5,0,correct,correct
p5__gpt-5-nano__s1,gpt-5-nano,5,1,correct,correct
p5__gpt-5-nano__s2,gpt-5-nano,5,2,correct,correct
p5__gpt-5-nano__s3,gpt-5-nano,5,3,correct,correct
p5__gpt-5-nano__s4,gpt-5-nano,5,4,correct,correct
p5__gpt-5-nano__s5,gpt-5-nano,5,5,correct,correct
p5__gpt-5-nano__s6,gpt-5-nano,5,6,correct,correct
p5__gpt-5-nano__s7,gpt-5-nano,5,7,correct,correct
p5__gpt-5-nano__s8,gpt-5-nano,5,8,correct,correct
p5__gpt-5-nano__s9,gpt-5-nano,5,9,correct,correct
p6__gpt-5-nano__s0,gpt-5-nano,6,0,correct,correct
p6__gpt-5-nano__s1,gpt-5-nano,6,1,correct,correct
p6__gpt-5-nano__s2,gpt-5-nano,6,2,correct,correct
p6__gpt-5-nano__s3,gpt-5-nano,6,3,correct,correct
p6__gpt-5-nano__s4,gpt-5-nano,6,4,correct,correct
p6__gpt-5-nano__s5,gpt-5-nano,6,5,correct,correct
p6__gpt-5-nano__s6,gpt-5-nano,6,6,correct,correct
p6__gpt-5-nano__s7,gpt-5-nano,6,7,correct,correct
p6__gpt-5-nano__s8,gpt-5-nano,6,8,correct,correct
p6__gpt-5-nano__s9,gpt-5-nano,6,9,correct,correct
p7__gpt-5-nano__s0,gpt-5-nano,7,0,silent,silent_bug
p7__gpt-5-nano__s1,gpt-5-nano,7,1,silent,silent_bug
p7__gpt-5-nano__s2,gpt-5-nano,7,2,loud,loud_bug
p7__gpt-5-nano__s3,gpt-5-nano,7,3,code_failure,contract_failure
p7__gpt-5-nano__s4,gpt-5-nano,7,4,silent,silent_bug
p7__gpt-5-nano__s5,gpt-5-nano,7,5,code_failure,contract_failure
p7__gpt-5-nano__s6,gpt-5-nano,7,6,silent,silent_bug
p7__gpt-5-nano__s7,gpt-5-nano,7,7,silent,silent_bug
p7__gpt-5-nano__s8,gpt-5-nano,7,8,silent,silent_bug
p7__gpt-5-nano__s9,gpt-5-nano,7,9,code_failure,contract_failure
p8__gpt-5-nano__s0,gpt-5-nano,8,0,code_failure,code_failure
p8__gpt-5-nano__s1,gpt-5-nano,8,1,code_failure,code_failure
p8__gpt-5-nano__s2,gpt-5-nano,8,2,correct,correct
p8__gpt-5-nano__s3,gpt-5-nano,8,3,correct,correct
p8__gpt-5-nano__s4,gpt-5-nano,8,4,correct,correct
p8__gpt-5-nano__s5,gpt-5-nano,8,5,correct,correct
p8__gpt-5-nano__s6,gpt-5-nano,8,6,correct,correct
p8__gpt-5-nano__s7,gpt-5-nano,8,7,correct,correct
p8__gpt-5-nano__s8,gpt-5-nano,8,8,code_failure,code_failure
p8__gpt-5-nano__s9,gpt-5-nano,8,9,correct,correct
p9__gpt-5-nano__s0,gpt-5-nano,9,0,correct,correct
p9__gpt-5-nano__s1,gpt-5-nano,9,1,correct,correct
p9__gpt-5-nano__s2,gpt-5-nano,9,2,correct,correct
p9__gpt-5-nano__s3,gpt-5-nano,9,3,correct,correct
p9__gpt-5-nano__s4,gpt-5-nano,9,4,correct,correct
p9__gpt-5-nano__s5,gpt-5-nano,9,5,correct,correct
p9__gpt-5-nano__s6,gpt-5-nano,9,6,correct,correct
p9__gpt-5-nano__s7,gpt-5-nano,9,7,correct,correct
p9__gpt-5-nano__s8,gpt-5-nano,9,8,correct,correct
p9__gpt-5-nano__s9,gpt-5-nano,9,9,correct,correct
p10__gpt-5-nano__s0,gpt-5-nano,10,0,correct,correct
p10__gpt-5-nano__s1,gpt-5-nano,10,1,correct,correct
p10__gpt-5-nano__s2,gpt-5-nano,10,2,correct,correct
p10__gpt-5-nano__s3,gpt-5-nano,10,3,correct,correct
p10__gpt-5-nano__s4,gpt-5-nano,10,4,correct,correct
p10__gpt-5-nano__s5,gpt-5-nano,10,5,correct,correct
p10__gpt-5-nano__s6,gpt-5-nano,10,6,correct,correct
p10__gpt-5-nano__s7,gpt-5-nano,10,7,code_failure,code_failure
p10__gpt-5-nano__s8,gpt-5-nano,10,8,correct,correct
p10__gpt-5-nano__s9,gpt-5-nano,10,9,correct,correct
p11__gpt-5-nano__s0,gpt-5-nano,11,0,loud,loud_bug
p11__gpt-5-nano__s1,gpt-5-nano,11,1,code_failure,code_failure
p11__gpt-5-nano__s2,gpt-5-nano,11,2,loud,loud_bug
p11__gpt-5-nano__s3,gpt-5-nano,11,3,code_failure,code_failure
p11__gpt-5-nano__s4,gpt-5-nano,11,4,correct,correct
p11__gpt-5-nano__s5,gpt-5-nano,11,5,correct,correct
p11__gpt-5-nano__s6,gpt-5-nano,11,6,code_failure,code_failure
p11__gpt-5-nano__s7,gpt-5-nano,11,7,correct,correct
p11__gpt-5-nano__s8,gpt-5-nano,11,8,loud,loud_bug
p11__gpt-5-nano__s9,gpt-5-nano,11,9,correct,correct
p12__gpt-5-nano__s0,gpt-5-nano,12,0,correct,correct
p12__gpt-5-nano__s1,gpt-5-nano,12,1,correct,correct
p12__gpt-5-nano__s2,gpt-5-nano,12,2,correct,correct
p12__gpt-5-nano__s3,gpt-5-nano,12,3,correct,correct
p12__gpt-5-nano__s4,gpt-5-nano,12,4,correct,correct
p12__gpt-5-nano__s5,gpt-5-nano,12,5,correct,correct
p12__gpt-5-nano__s6,gpt-5-nano,12,6,correct,correct
p12__gpt-5-nano__s7,gpt-5-nano,12,7,correct,correct
p12__gpt-5-nano__s8,gpt-5-nano,12,8,correct,correct
p12__gpt-5-nano__s9,gpt-5-nano,12,9,code_failure,code_failure
p13__gpt-5-nano__s0,gpt-5-nano,13,0,correct,correct
p13__gpt-5-nano__s1,gpt-5-nano,13,1,correct,correct
p13__gpt-5-nano__s2,gpt-5-nano,13,2,correct,correct
p13__gpt-5-nano__s3,gpt-5-nano,13,3,code_failure,code_failure
p13__gpt-5-nano__s4,gpt-5-nano,13,4,correct,correct
p13__gpt-5-nano__s5,gpt-5-nano,13,5,correct,correct
p13__gpt-5-nano__s6,gpt-5-nano,13,6,code_failure,code_failure
p13__gpt-5-nano__s7,gpt-5-nano,13,7,correct,correct
p13__gpt-5-nano__s8,gpt-5-nano,13,8,code_failure,code_failure
p13__gpt-5-nano__s9,gpt-5-nano,13,9,correct,correct
p14__gpt-5-nano__s0,gpt-5-nano,14,0,correct,correct
p14__gpt-5-nano__s1,gpt-5-nano,14,1,correct,correct
p14__gpt-5-nano__s2,gpt-5-nano,14,2,correct,correct
p14__gpt-5-nano__s3,gpt-5-nano,14,3,correct,correct
p14__gpt-5-nano__s4,gpt-5-nano,14,4,code_failure,schema_failure
p14__gpt-5-nano__s5,gpt-5-nano,14,5,correct,correct
p14__gpt-5-nano__s6,gpt-5-nano,14,6,correct,correct
p14__gpt-5-nano__s7,gpt-5-nano,14,7,correct,correct
p14__gpt-5-nano__s8,gpt-5-nano,14,8,correct,correct
p14__gpt-5-nano__s9,gpt-5-nano,14,9,correct,correct
p15__gpt-5-nano__s0,gpt-5-nano,15,0,correct,correct
p15__gpt-5-nano__s1,gpt-5-nano,15,1,correct,correct
p15__gpt-5-nano__s2,gpt-5-nano,15,2,code_failure,code_failure
p15__gpt-5-nano__s3,gpt-5-nano,15,3,correct,correct
p15__gpt-5-nano__s4,gpt-5-nano,15,4,correct,correct
p15__gpt-5-nano__s5,gpt-5-nano,15,5,correct,correct
p15__gpt-5-nano__s6,gpt-5-nano,15,6,correct,correct
p15__gpt-5-nano__s7,gpt-5-nano,15,7,correct,correct
p15__gpt-5-nano__s8,gpt-5-nano,15,8,code_failure,code_failure
p15__gpt-5-nano__s9,gpt-5-nano,15,9,code_failure,code_failure
p16__gpt-5-nano__s0,gpt-5-nano,16,0,correct,correct
p16__gpt-5-nano__s1,gpt-5-nano,16,1,correct,correct
p16__gpt-5-nano__s2,gpt-5-nano,16,2,correct,correct
p16__gpt-5-nano__s3,gpt-5-nano,16,3,correct,correct
p16__gpt-5-nano__s4,gpt-5-nano,16,4,correct,correct
p16__gpt-5-nano__s5,gpt-5-nano,16,5,correct,correct
p16__gpt-5-nano__s6,gpt-5-nano,16,6,correct,correct
p16__gpt-5-nano__s7,gpt-5-nano,16,7,correct,correct
p16__gpt-5-nano__s8,gpt-5-nano,16,8,code_failure,code_failure
p16__gpt-5-nano__s9,gpt-5-nano,16,9,code_failure,code_failure
p17__gpt-5-nano__s0,gpt-5-nano,17,0,correct,correct
p17__gpt-5-nano__s1,gpt-5-nano,17,1,correct,correct
p17__gpt-5-nano__s2,gpt-5-nano,17,2,correct,correct
p17__gpt-5-nano__s3,gpt-5-nano,17,3,correct,correct
p17__gpt-5-nano__s4,gpt-5-nano,17,4,correct,correct
p17__gpt-5-nano__s5,gpt-5-nano,17,5,correct,correct
p17__gpt-5-nano__s6,gpt-5-nano,17,6,correct,correct
p17__gpt-5-nano__s7,gpt-5-nano,17,7,correct,correct
p17__gpt-5-nano__s8,gpt-5-nano,17,8,correct,correct
p17__gpt-5-nano__s9,gpt-5-nano,17,9,code_failure,code_failure
p18__gpt-5-nano__s0,gpt-5-nano,18,0,correct,correct
p18__gpt-5-nano__s1,gpt-5-nano,18,1,code_failure,code_failure
p18__gpt-5-nano__s2,gpt-5-nano,18,2,correct,correct
p18__gpt-5-nano__s3,gpt-5-nano,18,3,correct,correct
p18__gpt-5-nano__s4,gpt-5-nano,18,4,correct,correct
p18__gpt-5-nano__s5,gpt-5-nano,18,5,code_failure,code_failure
p18__gpt-5-nano__s6,gpt-5-nano,18,6,correct,correct
p18__gpt-5-nano__s7,gpt-5-nano,18,7,correct,correct
p18__gpt-5-nano__s8,gpt-5-nano,18,8,code_failure,code_failure
p18__gpt-5-nano__s9,gpt-5-nano,18,9,correct,correct
p19__gpt-5-nano__s0,gpt-5-nano,19,0,correct,correct
p19__gpt-5-nano__s1,gpt-5-nano,19,1,correct,correct
p19__gpt-5-nano__s2,gpt-5-nano,19,2,correct,correct
p19__gpt-5-nano__s3,gpt-5-nano,19,3,correct,correct
p19__gpt-5-nano__s4,gpt-5-nano,19,4,code_failure,code_failure
p19__gpt-5-nano__s5,gpt-5-nano,19,5,code_failure,code_failure
p19__gpt-5-nano__s6,gpt-5-nano,19,6,code_failure,code_failure
p19__gpt-5-nano__s7,gpt-5-nano,19,7,correct,correct
p19__gpt-5-nano__s8,gpt-5-nano,19,8,correct,correct
p19__gpt-5-nano__s9,gpt-5-nano,19,9,code_failure,code_failure
p20__gpt-5-nano__s0,gpt-5-nano,20,0,correct,correct
p20__gpt-5-nano__s1,gpt-5-nano,20,1,correct,correct
p20__gpt-5-nano__s2,gpt-5-nano,20,2,correct,correct
p20__gpt-5-nano__s3,gpt-5-nano,20,3,correct,correct
p20__gpt-5-nano__s4,gpt-5-nano,20,4,correct,correct
p20__gpt-5-nano__s5,gpt-5-nano,20,5,correct,correct
p20__gpt-5-nano__s6,gpt-5-nano,20,6,correct,correct
p20__gpt-5-nano__s7,gpt-5-nano,20,7,correct,correct
p20__gpt-5-nano__s8,gpt-5-nano,20,8,correct,correct
p20__gpt-5-nano__s9,gpt-5-nano,20,9,correct,correct
p21__gpt-5-nano__s0,gpt-5-nano,21,0,loud,loud_bug
p21__gpt-5-nano__s1,gpt-5-nano,21,1,code_failure,code_failure
p21__gpt-5-nano__s2,gpt-5-nano,21,2,code_failure,code_failure
p21__gpt-5-nano__s3,gpt-5-nano,21,3,correct,correct
p21__gpt-5-nano__s4,gpt-5-nano,21,4,correct,correct
p21__gpt-5-nano__s5,gpt-5-nano,21,5,correct,correct
p21__gpt-5-nano__s6,gpt-5-nano,21,6,code_failure,code_failure
p21__gpt-5-nano__s7,gpt-5-nano,21,7,correct,correct
p21__gpt-5-nano__s8,gpt-5-nano,21,8,correct,correct
p21__gpt-5-nano__s9,gpt-5-nano,21,9,correct,correct
p22__gpt-5-nano__s0,gpt-5-nano,22,0,silent,silent_bug
p22__gpt-5-nano__s1,gpt-5-nano,22,1,silent,silent_bug
p22__gpt-5-nano__s2,gpt-5-nano,22,2,code_failure,contract_failure
p22__gpt-5-nano__s3,gpt-5-nano,22,3,silent,silent_bug
p22__gpt-5-nano__s4,gpt-5-nano,22,4,code_failure,code_failure
p22__gpt-5-nano__s5,gpt-5-nano,22,5,silent,silent_bug
p22__gpt-5-nano__s6,gpt-5-nano,22,6,code_failure,contract_failure
p22__gpt-5-nano__s7,gpt-5-nano,22,7,silent,silent_bug
p22__gpt-5-nano__s8,gpt-5-nano,22,8,silent,silent_bug
p22__gpt-5-nano__s9,gpt-5-nano,22,9,correct,correct
p23__gpt-5-nano__s0,gpt-5-nano,23,0,correct,correct
p23__gpt-5-nano__s1,gpt-5-nano,23,1,correct,correct
p23__gpt-5-nano__s2,gpt-5-nano,23,2,correct,correct
p23__gpt-5-nano__s3,gpt-5-nano,23,3,correct,correct
p23__gpt-5-nano__s4,gpt-5-nano,23,4,correct,correct
p23__gpt-5-nano__s5,gpt-5-nano,23,5,correct,correct
p23__gpt-5-nano__s6,gpt-5-nano,23,6,correct,correct
p23__gpt-5-nano__s7,gpt-5-nano,23,7,correct,correct
p23__gpt-5-nano__s8,gpt-5-nano,23,8,correct,correct
p23__gpt-5-nano__s9,gpt-5-nano,23,9,correct,correct
p24__gpt-5-nano__s0,gpt-5-nano,24,0,code_failure,code_failure
p24__gpt-5-nano__s1,gpt-5-nano,24,1,correct,correct
p24__gpt-5-nano__s2,gpt-5-nano,24,2,correct,correct
p24__gpt-5-nano__s3,gpt-5-nano,24,3,silent,silent_bug
p24__gpt-5-nano__s4,gpt-5-nano,24,4,code_failure,code_failure
p24__gpt-5-nano__s5,gpt-5-nano,24,5,silent,silent_bug
p24__gpt-5-nano__s6,gpt-5-nano,24,6,silent,silent_bug
p24__gpt-5-nano__s7,gpt-5-nano,24,7,correct,correct
p24__gpt-5-nano__s8,gpt-5-nano,24,8,correct,correct
p24__gpt-5-nano__s9,gpt-5-nano,24,9,correct,correct
p25__gpt-5-nano__s0,gpt-5-nano,25,0,silent,silent_bug
p25__gpt-5-nano__s1,gpt-5-nano,25,1,code_failure,contract_failure
p25__gpt-5-nano__s2,gpt-5-nano,25,2,silent,silent_bug
p25__gpt-5-nano__s3,gpt-5-nano,25,3,code_failure,contract_failure
p25__gpt-5-nano__s4,gpt-5-nano,25,4,code_failure,code_failure
p25__gpt-5-nano__s5,gpt-5-nano,25,5,code_failure,code_failure
p25__gpt-5-nano__s6,gpt-5-nano,25,6,code_failure,code_failure
p25__gpt-5-nano__s7,gpt-5-nano,25,7,code_failure,code_failure
p25__gpt-5-nano__s8,gpt-5-nano,25,8,code_failure,code_failure
p25__gpt-5-nano__s9,gpt-5-nano,25,9,loud,loud_bug
p26__gpt-5-nano__s0,gpt-5-nano,26,0,correct,correct
p26__gpt-5-nano__s1,gpt-5-nano,26,1,correct,correct
p26__gpt-5-nano__s2,gpt-5-nano,26,2,correct,correct
p26__gpt-5-nano__s3,gpt-5-nano,26,3,correct,correct
p26__gpt-5-nano__s4,gpt-5-nano,26,4,correct,correct
p26__gpt-5-nano__s5,gpt-5-nano,26,5,correct,correct
p26__gpt-5-nano__s6,gpt-5-nano,26,6,correct,correct
p26__gpt-5-nano__s7,gpt-5-nano,26,7,code_failure,code_failure
p26__gpt-5-nano__s8,gpt-5-nano,26,8,correct,correct
p26__gpt-5-nano__s9,gpt-5-nano,26,9,correct,correct
p27__gpt-5-nano__s0,gpt-5-nano,27,0,silent,silent_bug
p27__gpt-5-nano__s1,gpt-5-nano,27,1,silent,silent_bug
p27__gpt-5-nano__s2,gpt-5-nano,27,2,silent,silent_bug
p27__gpt-5-nano__s3,gpt-5-nano,27,3,silent,silent_bug
p27__gpt-5-nano__s4,gpt-5-nano,27,4,silent,silent_bug
p27__gpt-5-nano__s5,gpt-5-nano,27,5,silent,silent_bug
p27__gpt-5-nano__s6,gpt-5-nano,27,6,silent,silent_bug
p27__gpt-5-nano__s7,gpt-5-nano,27,7,silent,silent_bug
p27__gpt-5-nano__s8,gpt-5-nano,27,8,silent,silent_bug
p27__gpt-5-nano__s9,gpt-5-nano,27,9,code_failure,code_failure
p28__gpt-5-nano__s0,gpt-5-nano,28,0,loud,loud_bug
p28__gpt-5-nano__s1,gpt-5-nano,28,1,correct,correct
p28__gpt-5-nano__s2,gpt-5-nano,28,2,loud,loud_bug
p28__gpt-5-nano__s3,gpt-5-nano,28,3,loud,loud_bug
p28__gpt-5-nano__s4,gpt-5-nano,28,4,loud,loud_bug
p28__gpt-5-nano__s5,gpt-5-nano,28,5,loud,loud_bug
p28__gpt-5-nano__s6,gpt-5-nano,28,6,correct,correct
p28__gpt-5-nano__s7,gpt-5-nano,28,7,loud,loud_bug
p28__gpt-5-nano__s8,gpt-5-nano,28,8,loud,loud_bug
p28__gpt-5-nano__s9,gpt-5-nano,28,9,correct,correct
p29__gpt-5-nano__s0,gpt-5-nano,29,0,correct,correct
p29__gpt-5-nano__s1,gpt-5-nano,29,1,code_failure,code_failure
p29__gpt-5-nano__s2,gpt-5-nano,29,2,correct,correct
p29__gpt-5-nano__s3,gpt-5-nano,29,3,correct,correct
p29__gpt-5-nano__s4,gpt-5-nano,29,4,code_failure,code_failure
p29__gpt-5-nano__s5,gpt-5-nano,29,5,correct,correct
p29__gpt-5-nano__s6,gpt-5-nano,29,6,correct,correct
p29__gpt-5-nano__s7,gpt-5-nano,29,7,correct,correct
p29__gpt-5-nano__s8,gpt-5-nano,29,8,correct,correct
p29__gpt-5-nano__s9,gpt-5-nano,29,9,correct,correct
p30__gpt-5-nano__s0,gpt-5-nano,30,0,code_failure,contract_failure
p30__gpt-5-nano__s1,gpt-5-nano,30,1,silent,silent_bug
p30__gpt-5-nano__s2,gpt-5-nano,30,2,code_failure,code_failure
p30__gpt-5-nano__s3,gpt-5-nano,30,3,loud,loud_bug
p30__gpt-5-nano__s4,gpt-5-nano,30,4,silent,silent_bug
p30__gpt-5-nano__s5,gpt-5-nano,30,5,loud,loud_bug
p30__gpt-5-nano__s6,gpt-5-nano,30,6,correct,correct
p30__gpt-5-nano__s7,gpt-5-nano,30,7,correct,correct
p30__gpt-5-nano__s8,gpt-5-nano,30,8,code_failure,code_failure
p30__gpt-5-nano__s9,gpt-5-nano,30,9,code_failure,contract_failure
p31__gpt-5-nano__s0,gpt-5-nano,31,0,silent,silent_bug
p31__gpt-5-nano__s1,gpt-5-nano,31,1,code_failure,code_failure
p31__gpt-5-nano__s2,gpt-5-nano,31,2,code_failure,contract_failure
p31__gpt-5-nano__s3,gpt-5-nano,31,3,code_failure,contract_failure
p31__gpt-5-nano__s4,gpt-5-nano,31,4,loud,loud_bug
p31__gpt-5-nano__s5,gpt-5-nano,31,5,code_failure,contract_failure
p31__gpt-5-nano__s6,gpt-5-nano,31,6,code_failure,contract_failure
p31__gpt-5-nano__s7,gpt-5-nano,31,7,code_failure,code_failure
p31__gpt-5-nano__s8,gpt-5-nano,31,8,code_failure,contract_failure
p31__gpt-5-nano__s9,gpt-5-nano,31,9,code_failure,code_failure
p32__gpt-5-nano__s0,gpt-5-nano,32,0,correct,correct
p32__gpt-5-nano__s1,gpt-5-nano,32,1,correct,correct
p32__gpt-5-nano__s2,gpt-5-nano,32,2,loud,loud_bug
p32__gpt-5-nano__s3,gpt-5-nano,32,3,loud,loud_bug
p32__gpt-5-nano__s4,gpt-5-nano,32,4,correct,correct
p32__gpt-5-nano__s5,gpt-5-nano,32,5,correct,correct
p32__gpt-5-nano__s6,gpt-5-nano,32,6,correct,correct
p32__gpt-5-nano__s7,gpt-5-nano,32,7,silent,silent_bug
p32__gpt-5-nano__s8,gpt-5-nano,32,8,loud,loud_bug
p32__gpt-5-nano__s9,gpt-5-nano,32,9,code_failure,schema_failure
p33__gpt-5-nano__s0,gpt-5-nano,33,0,correct,correct
p33__gpt-5-nano__s1,gpt-5-nano,33,1,loud,loud_bug
p33__gpt-5-nano__s2,gpt-5-nano,33,2,loud,loud_bug
p33__gpt-5-nano__s3,gpt-5-nano,33,3,silent,silent_bug
p33__gpt-5-nano__s4,gpt-5-nano,33,4,loud,loud_bug
p33__gpt-5-nano__s5,gpt-5-nano,33,5,code_failure,contract_failure
p33__gpt-5-nano__s6,gpt-5-nano,33,6,correct,correct
p33__gpt-5-nano__s7,gpt-5-nano,33,7,code_failure,contract_failure
p33__gpt-5-nano__s8,gpt-5-nano,33,8,silent,silent_bug
p33__gpt-5-nano__s9,gpt-5-nano,33,9,silent,silent_bug
p34__gpt-5-nano__s0,gpt-5-nano,34,0,correct,correct
p34__gpt-5-nano__s1,gpt-5-nano,34,1,correct,correct
p34__gpt-5-nano__s2,gpt-5-nano,34,2,correct,correct
p34__gpt-5-nano__s3,gpt-5-nano,34,3,correct,correct
p34__gpt-5-nano__s4,gpt-5-nano,34,4,correct,correct
p34__gpt-5-nano__s5,gpt-5-nano,34,5,correct,correct
p34__gpt-5-nano__s6,gpt-5-nano,34,6,correct,correct
p34__gpt-5-nano__s7,gpt-5-nano,34,7,code_failure,code_failure
p34__gpt-5-nano__s8,gpt-5-nano,34,8,correct,correct
p34__gpt-5-nano__s9,gpt-5-nano,34,9,correct,correct
